Year,Site,Plot,Subplot,Species_name,Number,DPM_Height,Fencing,Treatment,
2024,A,5,Z3,Heteropogon contortus,2,8.7,Fenced,THF,
2024,A,5,Z3,Bothriochloa insculpta,4,11.6,Fenced,THF,
2024,A,5,Z3,Hyparrhenia hirta,3,11.3,Fenced,THF,
2024,A,5,Z3,NA,NA,10.3,Fenced,THF,
2024,A,5,Z4,Bothriochloa insculpta,3,13.2,Unfenced,THF,
2024,A,5,Z4,Heteropogon contortus,3,17.8,Unfenced,THF,
2024,A,5,Z4,Aristida adscensionis,1,18.3,Unfenced,THF,
2024,A,5,Z4,Cymbopogon caesius,1,17.6,Unfenced,THF,
2024,A,5,Z4,Eragrostis gummiflua,1,19.1,Unfenced,THF,
2024,A,5,Z4,Bothriochloa insculpta,4,16,Unfenced,THF,
2024,A,5,Z4,Cymbopogon caesius,6,17.5,Unfenced,THF,
2024,A,5,Z4,NA,NA,18.1,Unfenced,THF,
2024,A,5,Z4,Bothriochloa insculpta,5,20.8,Unfenced,THF,
2024,A,5,Z4,Aristida adscensionis,4,18.1,Unfenced,THF,
2024,A,5,Z4,Urochloa trichopus,2,23.3,Unfenced,THF,
2024,A,5,Z4,Hyparrhenia filipendula,2,24.5,Unfenced,THF,
2024,A,5,Z4,Bothriochloa insculpta,4,35.3,Unfenced,THF,
2024,A,5,Z4,Cymbopogon caesius,3,24.2,Unfenced,THF,
2024,A,5,Z4,NA,NA,19,Unfenced,THF,
2024,A,5,Z4,NA,NA,23.6,Unfenced,THF,
2024,A,5,Z4,Heteropogon contortus,2,18.8,Unfenced,THF,
2024,A,5,Z4,Bothriochloa insculpta,3,15.6,Unfenced,THF,
2024,A,5,Z4,Urochloa trichopus,2,18.3,Unfenced,THF,
2024,A,5,Z4,NA,NA,18.6,Unfenced,THF,
2024,B,1,Z1,NA,NA,2.6,Fenced,C,
2024,B,1,Z1,Eragrostis gummiflua,3,5.1,Fenced,C,
2024,B,1,Z1,Heteropogon contortus,26,4.2,Fenced,C,
2024,B,1,Z1,Cymbopogon caesius,1,6.7,Fenced,C,
2024,B,1,Z1,NA,NA,6.2,Fenced,C,
2024,B,1,Z1,Cymbopogon caesius,1,6.1,Fenced,C,
2024,B,1,Z1,Heteropogon contortus,6,3.7,Fenced,C,
2024,B,1,Z1,Melinis repens,1,3.2,Fenced,C,
2024,B,1,Z1,Aristida congesta c,1,2.4,Fenced,C,
2024,B,1,Z1,Eragrostis gummiflua,1,8.5,Fenced,C,
2024,B,1,Z1,Eragrostis cylindriflora,3,3.1,Fenced,C,
2024,B,1,Z1,Melinis repens,1,4.4,Fenced,C,
2024,B,1,Z1,Heteropogon contortus,16,4.2,Fenced,C,
2024,B,1,Z1,Aristida congesta c,3,6.7,Fenced,C,
2024,B,1,Z1,Heteropogon contortus,25,6,Fenced,C,
2024,B,1,Z1,NA,NA,6.7,Fenced,C,
2024,B,1,Z1,Heteropogon contortus,15,5.3,Fenced,C,
2024,B,1,Z2,Cymbopogon caesius,1,2.2,Unfenced,C,
2024,B,1,Z2,Eragrostis cylindriflora,4,8,Unfenced,C,
2024,B,1,Z2,Heteropogon contortus,3,14,Unfenced,C,
2024,B,1,Z2,Aristida nemorivaga,4,20,Unfenced,C,
2024,B,1,Z2,Aristida congesta c,4,7,Unfenced,C,
2024,B,1,Z2,Eragrostis cylindriflora,6,8.2,Unfenced,C,
2024,B,1,Z2,Heteropogon contortus,14,5.9,Unfenced,C,
2024,B,1,Z2,Aristida nemorivaga,4,6.6,Unfenced,C,
2024,B,1,Z2,Bothriochloa insculpta,10,2.6,Unfenced,C,
2024,B,1,Z2,Melinis repens,8,6,Unfenced,C,
2024,B,1,Z2,Heteropogon contortus,1,7.6,Unfenced,C,
2024,B,1,Z2,NA,NA,6.6,Unfenced,C,
2024,B,1,Z2,Cymbopogon caesius,1,11.4,Unfenced,C,
2024,B,1,Z2,Bothriochloa insculpta,5,22.9,Unfenced,C,
2024,B,1,Z2,NA,NA,6.3,Unfenced,C,
2024,B,1,Z2,NA,NA,31,Unfenced,C,
2024,B,1,Z2,Heteropogon contortus,9,5.6,Unfenced,C,
2024,B,1,Z2,Melinis repens,2,7.2,Unfenced,C,
2024,B,1,Z2,Bothriochloa insculpta,5,5.2,Unfenced,C,
2024,B,1,Z2,NA,NA,7.5,Unfenced,C,
2024,B,1,Z3,Aristida congesta b,2,4,Fenced,C,
2024,B,1,Z3,Eragrostis cylindriflora,2,4.7,Fenced,C,
2024,B,1,Z3,Eragrostis superba,1,4.7,Fenced,C,
2024,B,1,Z3,Cymbopogon caesius,1,10.5,Fenced,C,
2024,B,1,Z3,Hyparrhenia filipendula,1,NA,Fenced,C,
2024,B,1,Z3,Heteropogon contortus,4,NA,Fenced,C,
2024,B,1,Z3,Eragrostis gummiflua,3,10.7,Fenced,C,
2024,B,1,Z3,Heteropogon contortus,16,11.9,Fenced,C,
2024,B,1,Z3,Eragrostis superba,1,10.6,Fenced,C,
2024,B,1,Z3,NA,NA,9.7,Fenced,C,
2024,B,1,Z3,Aristida congesta b,1,7.3,Fenced,C,
2024,B,1,Z3,Eragrostis superba,2,8.8,Fenced,C,
2024,B,1,Z3,Heteropogon contortus,24,12.3,Fenced,C,
2024,B,1,Z3,Eragrostis gummiflua,2,5.6,Fenced,C,
2024,B,1,Z3,Aristida adscensionis,1,NA,Fenced,C,
2024,B,1,Z3,Bothriochloa insculpta,2,NA,Fenced,C,
2024,B,1,Z3,Aristida congesta b,2,5.3,Fenced,C,
2024,B,1,Z3,Heteropogon contortus,14,5.9,Fenced,C,
2024,B,1,Z3,Eragrostis gummiflua,1,5.3,Fenced,C,
2024,B,1,Z3,Aristida adscensionis,2,5.2,Fenced,C,
2024,B,1,Z3,Melinis repens,2,NA,Fenced,C,
2024,B,1,Z3,Themeda triandra,2,NA,Fenced,C,
2024,B,1,Z3,Setaria sphacelata,6,NA,Fenced,C,
2024,B,1,Z3,Heteropogon contortus,11,5.1,Fenced,C,
2024,B,1,Z3,Cymbopogon caesius,2,5.5,Fenced,C,
2024,B,1,Z3,NA,NA,5.9,Fenced,C,
2024,B,1,Z3,NA,NA,6.5,Fenced,C,
2024,B,1,Z4,Eragrostis gummiflua,4,2.8,Unfenced,C,
2024,B,1,Z4,Heteropogon contortus,2,5.7,Unfenced,C,
2024,B,1,Z4,Cymbopogon caesius,3,8.2,Unfenced,C,
2024,B,1,Z4,Melinis repens,2,7.1,Unfenced,C,
2024,B,1,Z4,Bothriochloa insculpta,8,NA,Unfenced,C,
2024,B,1,Z4,Heteropogon contortus,12,3.8,Unfenced,C,
2024,B,1,Z4,Cymbopogon caesius,1,7,Unfenced,C,
2024,B,1,Z4,NA,NA,5.8,Unfenced,C,
2024,B,1,Z4,NA,NA,5.8,Unfenced,C,
2024,B,1,Z4,Cymbopogon caesius,1,16.4,Unfenced,C,
2024,B,1,Z4,Eragrostis superba,1,17.6,Unfenced,C,
2024,B,1,Z4,Eragrostis gummiflua,2,14.9,Unfenced,C,
2024,B,1,Z4,Aristida congesta b,8,13.4,Unfenced,C,
2024,B,1,Z4,Heteropogon contortus,9,NA,Unfenced,C,
2024,B,1,Z4,Heteropogon contortus,5,4,Unfenced,C,
2024,B,1,Z4,Cymbopogon caesius,2,3.4,Unfenced,C,
2024,B,1,Z4,Melinis repens,3,4.8,Unfenced,C,
2024,B,1,Z4,Bothriochloa insculpta,12,4.9,Unfenced,C,
2024,B,1,Z4,Heteropogon contortus,16,1.9,Unfenced,C,
2024,B,1,Z4,Eragrostis gummiflua,1,4.2,Unfenced,C,
2024,B,1,Z4,Eragrostis superba,2,6.7,Unfenced,C,
2024,B,1,Z4,NA,NA,7,Unfenced,C,
2024,B,2,Z1,Urochloa serrata,9,7.9,Fenced,F,
2024,B,2,Z1,Heteropogon contortus,8,8.2,Fenced,F,
2024,B,2,Z1,Aristida adscensionis,1,8.9,Fenced,F,
2024,B,2,Z1,Bothriochloa insculpta,11,9.8,Fenced,F,
2024,B,2,Z1,Heteropogon contortus,1,18.5,Fenced,F,
2024,B,2,Z1,Cymbopogon caesius,5,18.5,Fenced,F,
2024,B,2,Z1,Aristida adscensionis,3,16.1,Fenced,F,
2024,B,2,Z1,Themeda triandra,2,17.4,Fenced,F,
2024,B,2,Z1,Heteropogon contortus,6,10.7,Fenced,F,
2024,B,2,Z1,Cymbopogon caesius,7,11,Fenced,F,
2024,B,2,Z1,NA,NA,14.8,Fenced,F,
2024,B,2,Z1,NA,NA,14.9,Fenced,F,
2024,B,2,Z1,Heteropogon contortus,25,9.5,Fenced,F,
2024,B,2,Z1,Cymbopogon caesius,1,10.4,Fenced,F,
2024,B,2,Z1,Aristida adscensionis,5,13.2,Fenced,F,
2024,B,2,Z1,Eragrostis cylindriflora,1,12.3,Fenced,F,
2024,B,2,Z1,Cymbopogon caesius,5,17.1,Fenced,F,
2024,B,2,Z1,Aristida adscensionis,9,17.2,Fenced,F,
2024,B,2,Z1,Melinis repens,1,18.8,Fenced,F,
2024,B,2,Z1,NA,NA,15.6,Fenced,F,
2024,B,2,Z2,Cymbopogon caesius,2,16.8,Unfenced,F,
2024,B,2,Z2,Hyparrhenia filipendula,2,13.3,Unfenced,F,
2024,B,2,Z2,Heteropogon contortus,5,11,Unfenced,F,
2024,B,2,Z2,Melinis repens,4,22.9,Unfenced,F,
2024,B,2,Z2,Bothriochloa insculpta,3,NA,Unfenced,F,
2024,B,2,Z2,Heteropogon contortus,8,3.4,Unfenced,F,
2024,B,2,Z2,Melinis repens,1,5.7,Unfenced,F,
2024,B,2,Z2,Megathyrsus maximus,1,7.4,Unfenced,F,
2024,B,2,Z2,NA,NA,12,Unfenced,F,
2024,B,2,Z2,Eragrostis gummiflua,7,9.6,Unfenced,F,
2024,B,2,Z2,Heteropogon contortus,8,9.4,Unfenced,F,
2024,B,2,Z2,Cymbopogon caesius,1,9.7,Unfenced,F,
2024,B,2,Z2,Bothriochloa insculpta,10,9.4,Unfenced,F,
2024,B,2,Z2,Eragrostis gummiflua,1,9.3,Unfenced,F,
2024,B,2,Z2,Heteropogon contortus,12,8.3,Unfenced,F,
2024,B,2,Z2,Cymbopogon caesius,1,7.8,Unfenced,F,
2024,B,2,Z2,Bothriochloa insculpta,5,7.5,Unfenced,F,
2024,B,2,Z2,Eragrostis cylindriflora,1,NA,Unfenced,F,
2024,B,2,Z2,Melinis repens,2,NA,Unfenced,F,
2024,B,2,Z2,Cymbopogon caesius,6,9.3,Unfenced,F,
2024,B,2,Z2,Eragrostis gummiflua,1,15.3,Unfenced,F,
2024,B,2,Z2,Heteropogon contortus,9,11,Unfenced,F,
2024,B,2,Z2,Urochloa trichopus,1,6.1,Unfenced,F,
2024,B,2,Z3,Heteropogon contortus,8,6.3,Fenced,F,
2024,B,2,Z3,Aristida adscensionis,6,5.7,Fenced,F,
2024,B,2,Z3,Bothriochloa insculpta,1,10.9,Fenced,F,
2024,B,2,Z3,NA,NA,11.1,Fenced,F,
2024,B,2,Z3,Heteropogon contortus,11,2.1,Fenced,F,
2024,B,2,Z3,Cymbopogon caesius,2,4.6,Fenced,F,
2024,B,2,Z3,NA,NA,6.9,Fenced,F,
2024,B,2,Z3,NA,NA,10.6,Fenced,F,
2024,B,2,Z3,Eragrostis gummiflua,2,25.2,Fenced,F,
2024,B,2,Z3,Heteropogon contortus,4,24.3,Fenced,F,
2024,B,2,Z3,Cymbopogon caesius,1,24,Fenced,F,
2024,B,2,Z3,Aristida adscensionis,1,28.7,Fenced,F,
2024,B,2,Z3,Melinis repens,1,NA,Fenced,F,
2024,B,2,Z3,Digitaria eriantha,1,NA,Fenced,F,
2024,B,2,Z3,Heteropogon contortus,1,6,Fenced,F,
2024,B,2,Z3,Cymbopogon caesius,1,4.5,Fenced,F,
2024,B,2,Z3,Setaria pumila,2,4.7,Fenced,F,
2024,B,2,Z3,NA,NA,3.8,Fenced,F,
2024,B,2,Z3,Aristida adscensionis,1,10.6,Fenced,F,
2024,B,2,Z3,Heteropogon contortus,9,13,Fenced,F,
2024,B,2,Z3,Digitaria eriantha,8,12.3,Fenced,F,
2024,B,2,Z3,NA,NA,11,Fenced,F,
2024,B,2,Z4,Heteropogon contortus,1,16.8,Unfenced,F,
2024,B,2,Z4,Cymbopogon caesius,5,19.1,Unfenced,F,
2024,B,2,Z4,NA,NA,16.8,Unfenced,F,
2024,B,2,Z4,NA,NA,17.2,Unfenced,F,
2024,B,2,Z4,Heteropogon contortus,4,12.2,Unfenced,F,
2024,B,2,Z4,Cymbopogon caesius,6,19.4,Unfenced,F,
2024,B,2,Z4,NA,NA,14.9,Unfenced,F,
2024,B,2,Z4,NA,NA,13.2,Unfenced,F,
2024,B,2,Z4,Heteropogon contortus,5,9.3,Unfenced,F,
2024,B,2,Z4,Cymbopogon caesius,1,10.1,Unfenced,F,
2024,B,2,Z4,Eragrostis cylindriflora,1,10.8,Unfenced,F,
2024,B,2,Z4,Aristida nemorivaga,1,10,Unfenced,F,
2024,B,2,Z4,Setaria incrassata,1,NA,Unfenced,F,
2024,B,2,Z4,Eragrostis gummiflua,4,NA,Unfenced,F,
2024,B,2,Z4,Heteropogon contortus,6,9.8,Unfenced,F,
2024,B,2,Z4,Aristida congesta b,1,7.6,Unfenced,F,
2024,B,2,Z4,NA,NA,10,Unfenced,F,
2024,B,2,Z4,NA,NA,9,Unfenced,F,
2024,B,2,Z4,Heteropogon contortus,10,9.8,Unfenced,F,
2024,B,2,Z4,Aristida congesta b,10,7.6,Unfenced,F,
2024,B,2,Z4,NA,NA,10,Unfenced,F,
2024,B,2,Z4,NA,NA,9,Unfenced,F,
2024,B,3,Z1,Cymbopogon caesius,9,6.8,Fenced,TF,
2024,B,3,Z1,Cynodon dactylon,6,8.1,Fenced,TF,
2024,B,3,Z1,Eragrostis superba,2,8.7,Fenced,TF,
2024,B,3,Z1,Themeda triandra,3,10.5,Fenced,TF,
2024,B,3,Z1,Bothriochloa insculpta,9,NA,Fenced,TF,
2024,B,3,Z1,Cymbopogon pospischilii,1,9.5,Fenced,TF,
2024,B,3,Z1,Cymbopogon caesius,1,9.9,Fenced,TF,
2024,B,3,Z1,Setaria incrassata,2,9.1,Fenced,TF,
2024,B,3,Z1,Eragrostis superba,1,10.2,Fenced,TF,
2024,B,3,Z1,Digitaria eriantha,3,NA,Fenced,TF,
2024,B,3,Z1,Heteropogon contortus,5,NA,Fenced,TF,
2024,B,3,Z1,Melinis repens,1,NA,Fenced,TF,
2024,B,3,Z1,Heteropogon contortus,4,7.5,Fenced,TF,
2024,B,3,Z1,Melinis repens,4,6.8,Fenced,TF,
2024,B,3,Z1,Aristida adscensionis,2,7.3,Fenced,TF,
2024,B,3,Z1,Bothriochloa insculpta,1,8.6,Fenced,TF,
2024,B,3,Z1,Cynodon dactylon,14,14.1,Fenced,TF,
2024,B,3,Z1,Melinis repens,2,10.9,Fenced,TF,
2024,B,3,Z1,Aristida adscensionis,1,10.1,Fenced,TF,
2024,B,3,Z1,Cymbopogon caesius,1,10.4,Fenced,TF,
2024,B,3,Z1,Cymbopogon pospischilii,1,NA,Fenced,TF,
2024,B,3,Z1,Heteropogon contortus,11,15.4,Fenced,TF,
2024,B,3,Z1,Melinis repens,2,16.2,Fenced,TF,
2024,B,3,Z1,Aristida adscensionis,1,17.1,Fenced,TF,
2024,B,3,Z1,Bothriochloa insculpta,5,16.9,Fenced,TF,
2024,B,3,Z1,Cymbopogon pospischilii,6,NA,Fenced,TF,
2024,B,3,Z2,Cynodon dactylon,14,10.2,Fenced,TF,
2024,B,3,Z2,Themeda triandra,3,15.3,Fenced,TF,
2024,B,3,Z2,Melinis repens,1,16.6,Fenced,TF,
2024,B,3,Z2,Eragrostis gummiflua,1,17.2,Fenced,TF,
2024,B,3,Z2,Themeda triandra,1,16.9,Fenced,TF,
2024,B,3,Z2,Hyparrhenia filipendula,2,17.3,Fenced,TF,
2024,B,3,Z2,Cymbopogon caesius,3,15,Fenced,TF,
2024,B,3,Z2,Setaria pumila,1,13.6,Fenced,TF,
2024,B,3,Z2,Sporobolus africanus,2,NA,Fenced,TF,
2024,B,3,Z2,Heteropogon contortus,19,17.3,Fenced,TF,
2024,B,3,Z2,Melinis repens,1,15.8,Fenced,TF,
2024,B,3,Z2,Aristida adscensionis,1,14.8,Fenced,TF,
2024,B,3,Z2,Cymbopogon pospischilii,1,14.6,Fenced,TF,
2024,B,3,Z2,Cymbopogon caesius,4,24.7,Fenced,TF,
2024,B,3,Z2,Heteropogon contortus,6,26.3,Fenced,TF,
2024,B,3,Z2,Melinis repens,2,19.7,Fenced,TF,
2024,B,3,Z2,Eragrostis gummiflua,5,21.3,Fenced,TF,
2024,B,3,Z2,Heteropogon contortus,10,7.5,Fenced,TF,
2024,B,3,Z2,Cymbopogon caesius,2,8.5,Fenced,TF,
2024,B,3,Z2,Eragrostis gummiflua,4,12.4,Fenced,TF,
2024,B,3,Z2,NA,NA,13.5,Fenced,TF,
2024,B,3,Z3,Eragrostis superba,2,7.9,Unfenced,TF,
2024,B,3,Z3,Heteropogon contortus,16,10.7,Unfenced,TF,
2024,B,3,Z3,Melinis repens,2,10.2,Unfenced,TF,
2024,B,3,Z3,Eragrostis gummiflua,1,9.6,Unfenced,TF,
2024,B,3,Z3,Digitaria eriantha,1,3.2,Unfenced,TF,
2024,B,3,Z3,Heteropogon contortus,10,2.8,Unfenced,TF,
2024,B,3,Z3,Melinis repens,2,5.7,Unfenced,TF,
2024,B,3,Z3,Eragrostis gummiflua,2,10.1,Unfenced,TF,
2024,B,3,Z3,Heteropogon contortus,24,7.3,Unfenced,TF,
2024,B,3,Z3,Setaria sphacelata,3,9.7,Unfenced,TF,
2024,B,3,Z3,Themeda triandra,1,11.3,Unfenced,TF,
2024,B,3,Z3,Digitaria eriantha,2,11.9,Unfenced,TF,
2024,B,3,Z3,Heteropogon contortus,10,13,Unfenced,TF,
2024,B,3,Z3,Cymbopogon pospischilii,1,16.9,Unfenced,TF,
2024,B,3,Z3,Cymbopogon caesius,2,16.7,Unfenced,TF,
2024,B,3,Z3,NA,NA,16.2,Unfenced,TF,
2024,B,3,Z3,Heteropogon contortus,19,5.9,Unfenced,TF,
2024,B,3,Z3,Aristida adscensionis,2,9.5,Unfenced,TF,
2024,B,3,Z3,Eragrostis superba,2,10.8,Unfenced,TF,
2024,B,3,Z3,Eragrostis gummiflua,7,10.1,Unfenced,TF,
2024,B,3,Z4,Heteropogon contortus,12,8.4,Unfenced,TF,
2024,B,3,Z4,Aristida adscensionis,6,7.2,Unfenced,TF,
2024,B,3,Z4,Digitaria eriantha,2,10.7,Unfenced,TF,
2024,B,3,Z4,Eragrostis gummiflua,1,10.1,Unfenced,TF,
2024,B,3,Z4,Cymbopogon pospischilii,2,NA,Unfenced,TF,
2024,B,3,Z4,Heteropogon contortus,4,13.1,Unfenced,TF,
2024,B,3,Z4,Aristida adscensionis,11,12.6,Unfenced,TF,
2024,B,3,Z4,Digitaria eriantha,1,14.6,Unfenced,TF,
2024,B,3,Z4,NA,NA,13.1,Unfenced,TF,
2024,B,3,Z4,Heteropogon contortus,5,15,Unfenced,TF,
2024,B,3,Z4,Aristida adscensionis,2,14.5,Unfenced,TF,
2024,B,3,Z4,Setaria pumila,5,14.1,Unfenced,TF,
2024,B,3,Z4,NA,NA,15,Unfenced,TF,
2024,B,3,Z4,Heteropogon contortus,13,7.9,Unfenced,TF,
2024,B,3,Z4,Melinis repens,5,10,Unfenced,TF,
2024,B,3,Z4,Eragrostis gummiflua,6,10.3,Unfenced,TF,
2024,B,3,Z4,NA,NA,10.1,Unfenced,TF,
2024,B,3,Z4,Heteropogon contortus,11,6,Unfenced,TF,
2024,B,3,Z4,Digitaria eriantha,13,7.8,Unfenced,TF,
2024,B,3,Z4,Eragrostis gummiflua,3,6.6,Unfenced,TF,
2024,B,3,Z4,NA,NA,8.1,Unfenced,TF,
2024,B,4,Z1,Cymbopogon caesius,3,17.7,Fenced,TFB,
2024,B,4,Z1,Eragrostis superba,2,17.6,Fenced,TFB,
2024,B,4,Z1,Heteropogon contortus,2,20,Fenced,TFB,
2024,B,4,Z1,NA,NA,15.4,Fenced,TFB,
2024,B,4,Z1,Eragrostis gummiflua,2,11.8,Fenced,TFB,
2024,B,4,Z1,Heteropogon contortus,11,13,Fenced,TFB,
2024,B,4,Z1,Aristida adscensionis,1,11.2,Fenced,TFB,
2024,B,4,Z1,Digitaria eriantha,5,13.4,Fenced,TFB,
2024,B,4,Z1,Eragrostis superba,2,NA,Fenced,TFB,
2024,B,4,Z1,Cymbopogon pospischilii,1,NA,Fenced,TFB,
2024,B,4,Z1,Heteropogon contortus,20,10.2,Fenced,TFB,
2024,B,4,Z1,Eragrostis cylindriflora,1,9,Fenced,TFB,
2024,B,4,Z1,Melinis repens,4,9,Fenced,TFB,
2024,B,4,Z1,Bothriochloa insculpta,3,10.2,Fenced,TFB,
2024,B,4,Z1,Heteropogon contortus,17,7.8,Fenced,TFB,
2024,B,4,Z1,Eragrostis superba,2,7.4,Fenced,TFB,
2024,B,4,Z1,Aristida congesta c,1,8,Fenced,TFB,
2024,B,4,Z1,Themeda triandra,2,10,Fenced,TFB,
2024,B,4,Z1,Heteropogon contortus,9,17.3,Fenced,TFB,
2024,B,4,Z1,Aristida adscensionis,2,12.7,Fenced,TFB,
2024,B,4,Z1,Melinis repens,3,13.3,Fenced,TFB,
2024,B,4,Z1,Aristida diffusa,1,12.7,Fenced,TFB,
2024,B,4,Z1,Hyparrhenia filipendula,2,NA,Fenced,TFB,
2024,B,4,Z1,Setaria pumila,4,NA,Fenced,TFB,
2024,B,4,Z2,Cymbopogon caesius,1,3.7,Fenced,TFB,
2024,B,4,Z2,Heteropogon contortus,17,3.3,Fenced,TFB,
2024,B,4,Z2,Melinis repens,2,8.4,Fenced,TFB,
2024,B,4,Z2,NA,NA,12.3,Fenced,TFB,
2024,B,4,Z2,Cymbopogon caesius,2,17.7,Fenced,TFB,
2024,B,4,Z2,Heteropogon contortus,7,17.1,Fenced,TFB,
2024,B,4,Z2,Eragrostis gummiflua,1,13.3,Fenced,TFB,
2024,B,4,Z2,Setaria pumila,3,12.7,Fenced,TFB,
2024,B,4,Z2,Cymbopogon caesius,4,4.1,Fenced,TFB,
2024,B,4,Z2,Heteropogon contortus,9,10.4,Fenced,TFB,
2024,B,4,Z2,Aristida diffusa,1,8.8,Fenced,TFB,
2024,B,4,Z2,NA,NA,6.9,Fenced,TFB,
2024,B,4,Z2,Eragrostis gummiflua,1,6.4,Fenced,TFB,
2024,B,4,Z2,Cymbopogon caesius,2,6.6,Fenced,TFB,
2024,B,4,Z2,Heteropogon contortus,28,7.3,Fenced,TFB,
2024,B,4,Z2,Melinis repens,1,7.6,Fenced,TFB,
2024,B,4,Z2,Eragrostis cylindriflora,1,NA,Fenced,TFB,
2024,B,4,Z2,Aristida nemorivaga,1,NA,Fenced,TFB,
2024,B,4,Z2,Cymbopogon caesius,1,21.1,Fenced,TFB,
2024,B,4,Z2,Heteropogon contortus,4,15.1,Fenced,TFB,
2024,B,4,Z2,Eragrostis superba,2,12.2,Fenced,TFB,
2024,B,4,Z2,NA,NA,14.9,Fenced,TFB,
2024,B,4,Z3,Heteropogon contortus,2,18.3,Unfenced,TFB,
2024,B,4,Z3,Melinis repens,1,26,Unfenced,TFB,
2024,B,4,Z3,Hyparrhenia filipendula,5,24.6,Unfenced,TFB,
2024,B,4,Z3,Themeda triandra,1,21,Unfenced,TFB,
2024,B,4,Z3,Heteropogon contortus,19,18.8,Unfenced,TFB,
2024,B,4,Z3,Melinis repens,4,11.2,Unfenced,TFB,
2024,B,4,Z3,Eragrostis cylindriflora,2,2,Unfenced,TFB,
2024,B,4,Z3,NA,NA,3.3,Unfenced,TFB,
2024,B,4,Z3,Heteropogon contortus,20,4.4,Unfenced,TFB,
2024,B,4,Z3,Digitaria eriantha,10,4.2,Unfenced,TFB,
2024,B,4,Z3,NA,NA,4.1,Unfenced,TFB,
2024,B,4,Z3,NA,NA,5,Unfenced,TFB,
2024,B,4,Z3,Heteropogon contortus,4,14.1,Unfenced,TFB,
2024,B,4,Z3,Melinis repens,2,23.2,Unfenced,TFB,
2024,B,4,Z3,Hyparrhenia filipendula,3,19.2,Unfenced,TFB,
2024,B,4,Z3,Themeda triandra,4,11.4,Unfenced,TFB,
2024,B,4,Z3,Eragrostis superba,3,NA,Unfenced,TFB,
2024,B,4,Z3,Digitaria eriantha,3,7.3,Unfenced,TFB,
2024,B,4,Z3,Heteropogon contortus,15,7.7,Unfenced,TFB,
2024,B,4,Z3,Melinis repens,1,7.8,Unfenced,TFB,
2024,B,4,Z3,Aristida adscensionis,5,9.4,Unfenced,TFB,
2024,B,4,Z4,Eragrostis cylindriflora,2,10.7,Unfenced,TFB,
2024,B,4,Z4,Heteropogon contortus,2,33.7,Unfenced,TFB,
2024,B,4,Z4,Digitaria eriantha,7,29.4,Unfenced,TFB,
2024,B,4,Z4,Cymbopogon caesius,1,20.7,Unfenced,TFB,
2024,B,4,Z4,Eragrostis superba,1,NA,Unfenced,TFB,
2024,B,4,Z4,Heteropogon contortus,5,17.1,Unfenced,TFB,
2024,B,4,Z4,Melinis repens,1,17.2,Unfenced,TFB,
2024,B,4,Z4,Aristida adscensionis,3,16.3,Unfenced,TFB,
2024,B,4,Z4,Setaria pumila,5,14.7,Unfenced,TFB,
2024,B,4,Z4,Heteropogon contortus,8,16,Unfenced,TFB,
2024,B,4,Z4,Aristida adscensionis,3,15,Unfenced,TFB,
2024,B,4,Z4,Setaria pumila,2,18.1,Unfenced,TFB,
2024,B,4,Z4,Eragrostis superba,1,19.4,Unfenced,TFB,
2024,B,4,Z4,Cymbopogon caesius,3,7.8,Unfenced,TFB,
2024,B,4,Z4,Melinis repens,4,7.6,Unfenced,TFB,
2024,B,4,Z4,Heteropogon contortus,7,7.5,Unfenced,TFB,
2024,B,4,Z4,Eragrostis gummiflua,2,7.6,Unfenced,TFB,
2024,B,4,Z4,Cymbopogon caesius,4,33.7,Unfenced,TFB,
2024,B,4,Z4,Melinis repens,2,31.6,Unfenced,TFB,
2024,B,4,Z4,Heteropogon contortus,11,31,Unfenced,TFB,
2024,B,4,Z4,Eragrostis gummiflua,1,26.4,Unfenced,TFB,
2024,B,5,Z1,Cynodon dactylon,31,13.2,Fenced,THF,
2024,B,5,Z1,Heteropogon contortus,17,10.8,Fenced,THF,
2024,B,5,Z1,Setaria pumila,1,11.6,Fenced,THF,
2024,B,5,Z1,Aristida congesta b,3,11,Fenced,THF,
2024,B,5,Z1,Heteropogon contortus,5,14.5,Fenced,THF,
2024,B,5,Z1,Melinis repens,2,14.6,Fenced,THF,
2024,B,5,Z1,Hyparrhenia filipendula,3,14,Fenced,THF,
2024,B,5,Z1,Themeda triandra,2,14.9,Fenced,THF,
2024,B,5,Z1,Setaria pumila,1,NA,Fenced,THF,
2024,B,5,Z1,Cynodon dactylon,12,4.3,Fenced,THF,
2024,B,5,Z1,Heteropogon contortus,3,5.5,Fenced,THF,
2024,B,5,Z1,Cymbopogon caesius,1,10.1,Fenced,THF,
2024,B,5,Z1,NA,NA,9.7,Fenced,THF,
2024,B,5,Z1,Cynodon dactylon,17,13.9,Fenced,THF,
2024,B,5,Z1,Cymbopogon caesius,5,8.2,Fenced,THF,
2024,B,5,Z1,Setaria pumila,3,8.5,Fenced,THF,
2024,B,5,Z1,NA,NA,9.1,Fenced,THF,
2024,B,5,Z1,Bothriochloa insculpta,33,9.7,Fenced,THF,
2024,B,5,Z1,Heteropogon contortus,4,8.6,Fenced,THF,
2024,B,5,Z1,NA,NA,7.1,Fenced,THF,
2024,B,5,Z1,NA,NA,7.5,Fenced,THF,
2024,B,5,Z2,Cynodon dactylon,7,12.5,Unfenced,THF,
