Date,Site,Plot,Subplot,Quadrat,Spp_name,Number,Grazing_value,DPM Height,Grazing activity,Quadrat under canopy,Biomass intensity,Dung presence,Longest_grass(m),Fencing,Treatment,
10/04/2025,D,4,Z4,4,Heteropogon contortus,1,,,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z4,5,Melenis repens,1,,8.9,N,N,4,Y,,Unfenced,TFB,
10/04/2025,D,4,Z4,5,Bracharia brizantha,1,,12,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z4,5,Cymbopogon nardus,1,,11.6,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z4,5,Heteropogon contortus,5,,11.9,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z4,5,Panicum maximum,1,,,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z4,1,Digitaria erianthra,4,,4.6,N,Y,3.5,N,,Unfenced,TFB,
10/04/2025,D,4,Z4,1,Heteropogon contortus,3,,5.8,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z4,1,Mopane grass,2,,7.7,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z4,1,Pogonarthria squarrosa,2,,7.3,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z4,1,Eragrostis gummiflua,2,,,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z4,1,Aristida diffusa,1,,,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z4,1,Panicum maximum,1,,,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,2,Heteropogon contortus,2,,6.8,N,N,3,N,,Unfenced,TFB,
10/04/2025,D,4,Z2,2,Setaria incressata,4,,6.4,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,2,Aristida ads,2,,5.9,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,2,Bracharia negropedata,3,,6.3,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,2,Pogonarthria squarrosa,1,,,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,2,Mopane grass,2,,,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,1,Mopane grass,4,,4.1,N,N,3.5,N,,Unfenced,TFB,
10/04/2025,D,4,Z2,1,Panicum maximum,3,,15.3,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,1,Aristida ads,3,,17.8,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,1,Heteropogon contortus,2,,13.9,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,4,Setaria incressata,2,,6,N,Y,2,N,,Unfenced,TFB,
10/04/2025,D,4,Z2,4,Aristida diffusa,1,,5.1,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,4,Mopane grass,2,,4.6,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,4,Aristida ads,1,,4.6,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,4,Eragrostis gummiflua,2,,,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,3,Eragrostis viscosa,2,,2.8,N,Y,2,N,,Unfenced,TFB,
10/04/2025,D,4,Z2,3,Aristida ads,5,,7.1,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,3,Heteropogon contortus,1,,7.3,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,3,Eragrostis cylindiflora,1,,7.6,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,3,Panicum maximum,1,,,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,5,Heteropogon contortus,3,,34.5,N,Y,4.5,N,,Unfenced,TFB,
10/04/2025,D,4,Z2,5,Setaria incressata,1,,21,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,5,Eragrostis viscosa,6,,15.4,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,5,Aristida diffusa,3,,12.8,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,5,Aristida ads,4,,,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,5,Diheteropogon anplactence,1,,,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,5,Eragrostis gummiflua,2,,,,,,,,Unfenced,TFB,
10/04/2025,D,4,Z2,5,Mopane grass,2,,,,,,,,Unfenced,TFB,
10/04/2025,D,3,Z3,2,Bracharia serrata,11,,9.8,N,Y,6,N,,Fenced,TF,
10/04/2025,D,3,Z3,2,Eragrostis rigidior,5,,9.7,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,2,Aristida ads,8,,9.5,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,2,Setaria incressata,2,,9.2,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,2,Heteropogon contortus,2,,,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,3,Heteropogon contortus,4,,14.9,N,Y,7.5,N,,Fenced,TF,
10/04/2025,D,3,Z3,3,Mopane grass,4,,14.8,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,3,Eragrostis cylindiflora,2,,14.4,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,3,Panicum maximum,3,,15.6,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,3,Diheteropogon anplactence,3,,,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,3,Eragrostis viscosa,4,,,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,4,Eragrostis cylindiflora,6,,12.8,N,Y,3,N,,Fenced,TF,
10/04/2025,D,3,Z3,4,Mopane grass,4,,8.6,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,4,Heteropogon contortus,3,,10.8,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,4,,,,9.4,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,5,Bracharia serrata,5,,14.2,N,Y,5,N,,Fenced,TF,
10/04/2025,D,3,Z3,5,Setaria incressata,6,,16.1,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,5,Aristida ads,4,,15.9,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,5,Eragrostis cylindiflora,3,,15.7,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,5,Heteropogon contortus,4,,,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,5,Mopane grass,3,,,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,5,Bracharia negropedata,3,,,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,1,Bracharia serrata,10,,4.3,N,Y,7.5,N,,Fenced,TF,
10/04/2025,D,3,Z3,1,Unkown1,8,,4,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,1,Setaria incressata,4,,3.8,,,,,,Fenced,TF,
10/04/2025,D,3,Z3,1,,,,4.2,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,2,Unkown1,5,,5.6,N,Y,5,N,,Fenced,TF,
10/04/2025,D,3,Z1,2,Bracharia serrata,6,,5.1,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,2,Eragrostis gummiflua,22,,6.8,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,2,Chloris virgata,1,,9.1,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,2,Eragrostis cylindiflora,1,,,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,2,Aristida ads,2,,,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,1,Bracharia serrata,21,,25.6,N,Y,8,N,,Fenced,TF,
10/04/2025,D,3,Z1,1,Heteropogon contortus,5,,26.8,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,1,Chloris virgata,2,,19.2,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,1,Setaria incressata,3,,14.5,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,1,Bracharia brizantha,3,,,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,5,Panicum maximum,4,,4.7,N,Y,6,N,,Fenced,TF,
10/04/2025,D,3,Z1,5,Setaria incressata,4,,5.4,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,5,Bracharia brizantha,5,,5.1,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,5,Eragrostis cylindiflora,2,,6.4,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,5,Mopane grass,3,,,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,5,Heteropogon contortus,3,,,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,4,Setaria incressata,2,,3.8,N,N,2,N,,Fenced,TF,
10/04/2025,D,3,Z1,4,Mopane grass,3,,3,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,4,Bracharia brizantha,1,,3,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,4,Eragrostis gummiflua,8,,5.4,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,3,Heteropogon contortus,2,,20,N,N,3.5,N,,Fenced,TF,
10/04/2025,D,3,Z1,3,Aristida ads,4,,13.3,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,3,Setaria incressata,5,,11.8,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,3,Mopane grass,4,,,,,,,,Fenced,TF,
10/04/2025,D,3,Z1,3,Bracharia brizantha,2,,,,,,,,Fenced,TF,
10/04/2025,D,3,Z2,2,Bracharia brizantha,3,,10.2,N,Y,3,N,,Unfenced,TF,
10/04/2025,D,3,Z2,2,Setaria incressata,6,,10,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,2,Heteropogon contortus,2,,10,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,2,Mopane grass,3,,10.2,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,1,Heteropogon contortus,14,,11.1,N,Y,4,N,,Unfenced,TF,
10/04/2025,D,3,Z2,1,Eragrostis rigidior,1,,11.7,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,1,Eragrostis viscosa,1,,7.3,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,1,Diheteropogon anplactence,1,,8,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,4,Mopane grass,6,,7.6,N,Y,3,N,,Unfenced,TF,
10/04/2025,D,3,Z2,4,Bracharia serrata,2,,8.2,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,4,Setaria incressata,4,,7.8,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,4,Aristida diffusa,2,,7.1,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,4,Heteropogon contortus,3,,,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,3,,0,,0,N,Y,0,N,,Unfenced,TF,
10/04/2025,D,3,Z2,3,,0,,0,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,3,,0,,0,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,3,,0,,0,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,5,Aristida ads,18,,8.7,N,N,5,N,,Unfenced,TF,
10/04/2025,D,3,Z2,5,Mopane grass,3,,6.7,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,5,Setaria incressata,1,,8.5,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,5,Heteropogon contortus,2,,8.1,,,,,,Unfenced,TF,
10/04/2025,D,3,Z2,5,Aristida diffusa,2,,,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,4,Bracharia brizantha,3,,7.6,N,Y,1,N,,Unfenced,TF,
10/04/2025,D,3,Z4,4,Heteropogon contortus,2,,7.3,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,4,Setaria incressata,2,,7.1,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,4,Aristida diffusa,2,,7.3,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,2,Heteropogon contortus,4,,7.2,N,Y,7.5,N,,Unfenced,TF,
10/04/2025,D,3,Z4,2,Eragrostis gummiflua,5,,9.8,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,2,Bracharia brizantha,6,,8.9,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,2,Eragrostis viscosa,7,,8.5,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,2,Setaria incressata,5,,,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,2,Aristida ads,2,,,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,1,Mopane grass,4,,3,N,Y,3,N,,Unfenced,TF,
10/04/2025,D,3,Z4,1,Panicum maximum,1,,3,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,1,Aristida ads,2,,3.8,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,1,Setaria incressata,2,,3.9,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,1,Eragrostis gummiflua,1,,,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,3,Heteropogon contortus,3,,8,N,Y,5,N,,Unfenced,TF,
10/04/2025,D,3,Z4,3,Setaria incressata,1,,6.5,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,3,Mopane grass,5,,9,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,3,Panicum maximum,6,,9.4,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,3,Aristida ads,2,,,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,3,Bracharia brizantha,4,,,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,5,Eragrostis cylindiflora,2,,7.8,N,N,5.5,N,,Unfenced,TF,
10/04/2025,D,3,Z4,5,Heteropogon contortus,10,,8.8,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,5,Aristida ads,5,,26.7,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,5,Setaria incressata,2,,22,,,,,,Unfenced,TF,
10/04/2025,D,3,Z4,5,Chloris virgata,1,,,,,,,,Unfenced,TF,
11/04/2025,D,2,Z1,1,Bracharia brizantha,6,,3.9,N,Y,4,N,0.5,Fenced,F,
11/04/2025,D,2,Z1,1,Setaria incressata,4,,5.2,,,,,,Fenced,F,
11/04/2025,D,2,Z1,1,,,,6.6,,,,,,Fenced,F,
11/04/2025,D,2,Z1,1,,,,5.8,,,,,,Fenced,F,
11/04/2025,D,2,Z1,4,Bracharia serrata,10,,18.2,N,Y,7.5,N,0.8,Fenced,F,
11/04/2025,D,2,Z1,4,Heteropogon contortus,9,,15.4,,,,,,Fenced,F,
11/04/2025,D,2,Z1,4,Digitaria erianthra,5,,14.1,,,,,,Fenced,F,
11/04/2025,D,2,Z1,4,Bracharia brizantha,5,,14.8,,,,,,Fenced,F,
11/04/2025,D,2,Z1,4,Aristida ads,3,,,,,,,,Fenced,F,
11/04/2025,D,2,Z1,3,Heteropogon contortus,4,,22.5,N,N,7,N,1.1,Fenced,F,
11/04/2025,D,2,Z1,3,Setaria incressata,5,,20.6,,,,,,Fenced,F,
11/04/2025,D,2,Z1,3,Eragrostis viscosa,7,,19.3,,,,,,Fenced,F,
11/04/2025,D,2,Z1,3,Eragrostis rigidior,3,,18.5,,,,,,Fenced,F,
11/04/2025,D,2,Z1,3,Aristida ads,3,,,,,,,,Fenced,F,
11/04/2025,D,2,Z1,2,Diheteropogon anplactence,6,,16.7,N,Y,3.5,N,0.9,Fenced,F,
11/04/2025,D,2,Z1,2,Bracharia brizantha,5,,16,,,,,,Fenced,F,
11/04/2025,D,2,Z1,2,Setaria incressata,1,,13.7,,,,,,Fenced,F,
11/04/2025,D,2,Z1,2,Aristida ads,4,,12.1,,,,,,Fenced,F,
11/04/2025,D,2,Z1,5,Setaria incressata,8,,10.5,N,Y,9,N,0.9,Fenced,F,
11/04/2025,D,2,Z1,5,Bracharia brizantha,9,,15.3,,,,,,Fenced,F,
11/04/2025,D,2,Z1,5,Aristida ads,3,,13.6,,,,,,Fenced,F,
11/04/2025,D,2,Z1,5,,,,14.9,,,,,,Fenced,F,
11/04/2025,D,2,Z3,4,Mopane grass,2,,1.6,N,Y,1.5,N,0.85,Fenced,F,
11/04/2025,D,2,Z3,4,Eragrostis viscosa,1,,2.2,,,,,,Fenced,F,
11/04/2025,D,2,Z3,4,Heteropogon contortus,2,,1.6,,,,,,Fenced,F,
11/04/2025,D,2,Z3,4,Setaria incressata,1,,4.5,,,,,,Fenced,F,
11/04/2025,D,2,Z3,4,Digitaria erianthra,4,,,,,,,,Fenced,F,
11/04/2025,D,2,Z3,4,Eragrostis rigidior,1,,,,,,,,Fenced,F,
11/04/2025,D,2,Z3,3,Diheteropogon anplactence,2,,3.7,N,Y,4,N,0.8,Fenced,F,
11/04/2025,D,2,Z3,3,Panicum maximum,3,,3.4,,,,,,Fenced,F,
11/04/2025,D,2,Z3,3,,,,3.4,,,,,,Fenced,F,
11/04/2025,D,2,Z3,3,,,,3.2,,,,,,Fenced,F,
11/04/2025,D,2,Z3,2,Heteropogon contortus,5,,2.7,N,Y,4,N,1,Fenced,F,
11/04/2025,D,2,Z3,2,Bracharia brizantha,3,,4.4,,,,,,Fenced,F,
11/04/2025,D,2,Z3,2,Mopane grass,5,,4.6,,,,,,Fenced,F,
11/04/2025,D,2,Z3,2,,,,5.2,,,,,,Fenced,F,
11/04/2025,D,2,Z3,1,Bracharia brizantha,12,,4.6,N,Y,4,N,0.5,Fenced,F,
11/04/2025,D,2,Z3,1,Heteropogon contortus,3,,4.8,,,,,,Fenced,F,
11/04/2025,D,2,Z3,1,Setaria incressata,3,,4.6,,,,,,Fenced,F,
11/04/2025,D,2,Z3,1,,,,4.9,,,,,,Fenced,F,
11/04/2025,D,2,Z3,5,Setaria incressata,15,,5.9,N,Y,5,N,0.45,Fenced,F,
11/04/2025,D,2,Z3,5,Bracharia brizantha,4,,5.1,,,,,,Fenced,F,
11/04/2025,D,2,Z3,5,,,,6,,,,,,Fenced,F,
11/04/2025,D,2,Z3,5,,,,6.9,,,,,,Fenced,F,
11/04/2025,D,2,Z4,2,Eragrostis cylindiflora,5,,13.9,N,Y,6,N,0.85,Unfenced,F,
11/04/2025,D,2,Z4,2,Bracharia brizantha,4,,13.7,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,2,Diheteropogon anplactence,8,,13.6,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,2,Aristida ads,6,,24.5,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,2,Setaria incressata,5,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,2,Heteropogon contortus,8,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,2,Panicum maximum,6,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,1,Heteropogon contortus,2,,2.8,N,Y,2,N,0.7,Unfenced,F,
11/04/2025,D,2,Z4,1,Bracharia brizantha,8,,3.4,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,1,Panicum maximum,2,,4.4,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,1,,,,3.7,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,3,Eragrostis rigidior,8,,7.5,N,Y,8,N,1,Unfenced,F,
11/04/2025,D,2,Z4,3,Heteropogon contortus,3,,8.6,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,3,Bracharia brizantha,6,,8.7,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,3,Eragrostis cylindiflora,5,,8.5,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,3,Aristida ads,5,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,3,Diheteropogon anplactence,5,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,3,Setaria incressata,5,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,3,Panicum maximum,4,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,4,Heteropogon contortus,15,,12.5,N,Y,7.5,N,0.9,Unfenced,F,
11/04/2025,D,2,Z4,4,Chloris virgata,5,,11.7,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,4,Setaria incressata,3,,9.8,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,4,Bracharia brizantha,11,,11,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,4,Panicum maximum,6,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,4,Eragrostis cylindiflora,2,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,4,Mopane grass,2,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,4,Aristida ads,2,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,5,Bracharia brizantha,5,,13.6,N,N,8,N,0.8,Unfenced,F,
11/04/2025,D,2,Z4,5,Setaria incressata,8,,13.4,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,5,Eragrostis rigidior,12,,11.2,,,,,,Unfenced,F,
11/04/2025,D,2,Z4,5,Eragrostis cylindiflora,3,,11.6,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,4,Heteropogon contortus,2,,8.4,N,Y,3,N,1.3,Unfenced,F,
11/04/2025,D,2,Z2,4,Bracharia brizantha,3,,7.5,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,4,Eragrostis rigidior,1,,6.9,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,4,Setaria incressata,3,,4,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,4,Eragrostis cylindiflora,2,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,4,Aristida ads,4,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,3,Bracharia brizantha,4,,14.5,N,N,7,N,0.9,Unfenced,F,
11/04/2025,D,2,Z2,3,Eragrostis rigidior,4,,18.8,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,3,Setaria incressata,11,,17.6,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,3,Digitaria erianthra,6,,15.9,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,3,Chloris virgata,3,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,1,Heteropogon contortus,3,,6.1,N,Y,8,N,1,Unfenced,F,
11/04/2025,D,2,Z2,1,Chloris virgata,2,,9.4,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,1,Setaria incressata,4,,10.3,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,1,Bracharia serrata,9,,9.2,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,1,Aristida ads,6,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,1,Eragrostis cylindiflora,8,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,1,Eragrostis rigidior,6,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,2,Heteropogon contortus,3,,6.4,N,Y,7,N,0.8,Unfenced,F,
11/04/2025,D,2,Z2,2,Mopane grass,5,,6.1,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,2,Setaria incressata,5,,5.7,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,2,Bracharia serrata,10,,6.3,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,2,Bracharia brizantha,6,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,2,Eragrostis cylindiflora,5,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,2,Aristida ads,5,,,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,5,Eragrostis cylindiflora,11,,6.9,N,Y,5.5,N,0.75,Unfenced,F,
11/04/2025,D,2,Z2,5,Bracharia brizantha,10,,6.3,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,5,Eragrostis rigidior,4,,7.3,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,5,Setaria incressata,3,,7,,,,,,Unfenced,F,
11/04/2025,D,2,Z2,5,Panicum maximum,3,,,,,,,,Unfenced,F,
11/04/2025,D,1,Z2,1,E.V,8,,3.1,N,N,7,N,0.5,Unfenced,C,
11/04/2025,D,1,Z2,1,Chloris virgata,7,,4.8,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,1,E.R,6,,4.6,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,1,Digitaria erianthra,7,,4.8,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,2,E.S,3,,9.7,N,Y,6,N,1.1,Unfenced,C,
11/04/2025,D,1,Z2,2,Mopane grass,2,,18.6,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,2,BB,3,,16.6,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,2,Setaria incressata,6,,14.3,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,4,Mopane grass,10,,11.8,N,Y,3,N,0.6,Unfenced,C,
11/04/2025,D,1,Z2,4,BB,2,,10.9,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,4,Chloris virgata,4,,10.6,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,4,,,,9.8,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,3,BB,10,,12.5,N,N,8.5,N,1.1,Unfenced,C,
11/04/2025,D,1,Z2,3,Setaria incressata,5,,9.3,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,3,Panicum maximum,4,,7.2,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,3,Chloris virgata,1,,9.4,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,5,Themeda triandra,4,,9,N,Y,8,N,1,Unfenced,C,
11/04/2025,D,1,Z2,5,Heteropogon contortus,2,,9.8,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,5,Panicum maximum,5,,10.6,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,5,Aristida ads,4,,11.3,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,5,Setaria incressata,5,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z2,5,BB,,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,4,Aristida ads,4,,11.8,N,N,3,N,1.1,Unfenced,C,
11/04/2025,D,1,Z4,4,E.R,3,,8.8,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,4,Mopane grass,3,,7.6,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,4,Panicum maximum,3,,7.6,,,,,,Unfenced,C,Too many forbs
11/04/2025,D,1,Z4,4,E.C,2,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,3,Heteropogon contortus,4,,5,N,N,5,N,0.9,Unfenced,C,Moribund plenty one side of the quadrat
11/04/2025,D,1,Z4,3,Diheteropogon anplactence,3,,11.8,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,3,E.V,4,,11.4,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,3,Pogonarthria squarrosa,1,,11.2,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,3,BB,2,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,3,Digitaria erianthra,3,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,5,Chloris virgata,3,,3.7,N,Y,4.5,N,0.85,Unfenced,C,
11/04/2025,D,1,Z4,5,E.V,13,,4.9,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,5,Setaria incressata,12,,5.8,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,5,EG,3,,5.7,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,5,Panicum maximum,2,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,1,Heteropogon contortus,7,,33.9,N,Y,5,N,1,Unfenced,C,
11/04/2025,D,1,Z4,1,Setaria incressata,6,,25,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,1,E.V,3,,19.9,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,1,BB,4,,16.3,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,2,Heteropogon contortus,3,,8.1,N,Y,4,N,1,Unfenced,C,
11/04/2025,D,1,Z4,2,E.R,2,,8.1,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,2,Setaria incressata,5,,7,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,2,E.V,4,,7.7,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,2,E.C,1,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,2,Panicum maximum,3,,,,,,,,Unfenced,C,
11/04/2025,D,1,Z4,2,BB,4,,,,,,,,Unfenced,C,
