Date,Site,Plot,Subplot,Quadrat,Species_name,Number,DPM_Height,Fencing,Treatment,
10/04/2025,D,3,Z1,1,Brachiaria brizantha,3,,Fenced,TF,
10/04/2025,D,3,Z1,5,Panicum maximum,4,4.7,Fenced,TF,
10/04/2025,D,3,Z1,5,Setaria incressata,4,5.4,Fenced,TF,
10/04/2025,D,3,Z1,5,Brachiaria brizantha,5,5.1,Fenced,TF,
10/04/2025,D,3,Z1,5,Eragrostis cylindriflora,2,6.4,Fenced,TF,
10/04/2025,D,3,Z1,5,Enteropogon macrostachyus,3,,Fenced,TF,
10/04/2025,D,3,Z1,5,Heteropogon contortus,3,,Fenced,TF,
10/04/2025,D,3,Z1,4,Setaria incressata,2,3.8,Fenced,TF,
10/04/2025,D,3,Z1,4,Enteropogon macrostachyus,3,3,Fenced,TF,
10/04/2025,D,3,Z1,4,Brachiaria brizantha,1,3,Fenced,TF,
10/04/2025,D,3,Z1,4,Eragrostis gummiflua,8,5.4,Fenced,TF,
10/04/2025,D,3,Z1,3,Heteropogon contortus,2,20,Fenced,TF,
10/04/2025,D,3,Z1,3,Aristida adscensionis,4,13.3,Fenced,TF,
10/04/2025,D,3,Z1,3,Setaria incressata,5,11.8,Fenced,TF,
10/04/2025,D,3,Z1,3,Enteropogon macrostachyus,4,,Fenced,TF,
10/04/2025,D,3,Z1,3,Brachiaria brizantha,2,,Fenced,TF,
10/04/2025,D,3,Z2,2,Brachiaria brizantha,3,10.2,Unfenced,TF,
10/04/2025,D,3,Z2,2,Setaria incressata,6,10,Unfenced,TF,
10/04/2025,D,3,Z2,2,Heteropogon contortus,2,10,Unfenced,TF,
10/04/2025,D,3,Z2,2,Enteropogon macrostachyus,3,10.2,Unfenced,TF,
10/04/2025,D,3,Z2,1,Heteropogon contortus,14,11.1,Unfenced,TF,
10/04/2025,D,3,Z2,1,Eragrostis rigidior,1,11.7,Unfenced,TF,
10/04/2025,D,3,Z2,1,Eragrostis viscosa,1,7.3,Unfenced,TF,
10/04/2025,D,3,Z2,1,Diheteropogon anplactence,1,8,Unfenced,TF,
10/04/2025,D,3,Z2,4,Enteropogon macrostachyus,6,7.6,Unfenced,TF,
10/04/2025,D,3,Z2,4,Brachiaria serrata,2,8.2,Unfenced,TF,
10/04/2025,D,3,Z2,4,Setaria incressata,4,7.8,Unfenced,TF,
10/04/2025,D,3,Z2,4,Aristida diffusa,2,7.1,Unfenced,TF,
10/04/2025,D,3,Z2,4,Heteropogon contortus,3,,Unfenced,TF,
10/04/2025,D,3,Z2,3,,0,0,Unfenced,TF,
10/04/2025,D,3,Z2,3,,0,0,Unfenced,TF,
10/04/2025,D,3,Z2,3,,0,0,Unfenced,TF,
10/04/2025,D,3,Z2,3,,0,0,Unfenced,TF,
10/04/2025,D,3,Z2,5,Aristida adscensionis,18,8.7,Unfenced,TF,
10/04/2025,D,3,Z2,5,Enteropogon macrostachyus,3,6.7,Unfenced,TF,
10/04/2025,D,3,Z2,5,Setaria incressata,1,8.5,Unfenced,TF,
10/04/2025,D,3,Z2,5,Heteropogon contortus,2,8.1,Unfenced,TF,
10/04/2025,D,3,Z2,5,Aristida diffusa,2,,Unfenced,TF,
10/04/2025,D,3,Z4,4,Brachiaria brizantha,3,7.6,Unfenced,TF,
10/04/2025,D,3,Z4,4,Heteropogon contortus,2,7.3,Unfenced,TF,
10/04/2025,D,3,Z4,4,Setaria incressata,2,7.1,Unfenced,TF,
10/04/2025,D,3,Z4,4,Aristida diffusa,2,7.3,Unfenced,TF,
10/04/2025,D,3,Z4,2,Heteropogon contortus,4,7.2,Unfenced,TF,
10/04/2025,D,3,Z4,2,Eragrostis gummiflua,5,9.8,Unfenced,TF,
10/04/2025,D,3,Z4,2,Brachiaria brizantha,6,8.9,Unfenced,TF,
10/04/2025,D,3,Z4,2,Eragrostis viscosa,7,8.5,Unfenced,TF,
10/04/2025,D,3,Z4,2,Setaria incressata,5,,Unfenced,TF,
10/04/2025,D,3,Z4,2,Aristida adscensionis,2,,Unfenced,TF,
10/04/2025,D,3,Z4,1,Enteropogon macrostachyus,4,3,Unfenced,TF,
10/04/2025,D,3,Z4,1,Panicum maximum,1,3,Unfenced,TF,
10/04/2025,D,3,Z4,1,Aristida adscensionis,2,3.8,Unfenced,TF,
10/04/2025,D,3,Z4,1,Setaria incressata,2,3.9,Unfenced,TF,
10/04/2025,D,3,Z4,1,Eragrostis gummiflua,1,,Unfenced,TF,
10/04/2025,D,3,Z4,3,Heteropogon contortus,3,8,Unfenced,TF,
10/04/2025,D,3,Z4,3,Setaria incressata,1,6.5,Unfenced,TF,
10/04/2025,D,3,Z4,3,Enteropogon macrostachyus,5,9,Unfenced,TF,
10/04/2025,D,3,Z4,3,Panicum maximum,6,9.4,Unfenced,TF,
10/04/2025,D,3,Z4,3,Aristida adscensionis,2,,Unfenced,TF,
10/04/2025,D,3,Z4,3,Brachiaria brizantha,4,,Unfenced,TF,
10/04/2025,D,3,Z4,5,Eragrostis cylindriflora,2,7.8,Unfenced,TF,
10/04/2025,D,3,Z4,5,Heteropogon contortus,10,8.8,Unfenced,TF,
10/04/2025,D,3,Z4,5,Aristida adscensionis,5,26.7,Unfenced,TF,
10/04/2025,D,3,Z4,5,Setaria incressata,2,22,Unfenced,TF,
10/04/2025,D,3,Z4,5,Chloris virgata,1,,Unfenced,TF,
11/04/2025,D,2,Z1,1,Brachiaria brizantha,6,3.9,Fenced,F,
11/04/2025,D,2,Z1,1,Setaria incressata,4,5.2,Fenced,F,
11/04/2025,D,2,Z1,1,,,6.6,Fenced,F,
11/04/2025,D,2,Z1,1,,,5.8,Fenced,F,
11/04/2025,D,2,Z1,4,Brachiaria serrata,10,18.2,Fenced,F,
11/04/2025,D,2,Z1,4,Heteropogon contortus,9,15.4,Fenced,F,
11/04/2025,D,2,Z1,4,Digitaria erianthra,5,14.1,Fenced,F,
11/04/2025,D,2,Z1,4,Brachiaria brizantha,5,14.8,Fenced,F,
11/04/2025,D,2,Z1,4,Aristida adscensionis,3,,Fenced,F,
11/04/2025,D,2,Z1,3,Heteropogon contortus,4,22.5,Fenced,F,
11/04/2025,D,2,Z1,3,Setaria incressata,5,20.6,Fenced,F,
11/04/2025,D,2,Z1,3,Eragrostis viscosa,7,19.3,Fenced,F,
11/04/2025,D,2,Z1,3,Eragrostis rigidior,3,18.5,Fenced,F,
11/04/2025,D,2,Z1,3,Aristida adscensionis,3,,Fenced,F,
11/04/2025,D,2,Z1,2,Diheteropogon anplactence,6,16.7,Fenced,F,
11/04/2025,D,2,Z1,2,Brachiaria brizantha,5,16,Fenced,F,
11/04/2025,D,2,Z1,2,Setaria incressata,1,13.7,Fenced,F,
11/04/2025,D,2,Z1,2,Aristida adscensionis,4,12.1,Fenced,F,
11/04/2025,D,2,Z1,5,Setaria incressata,8,10.5,Fenced,F,
11/04/2025,D,2,Z1,5,Brachiaria brizantha,9,15.3,Fenced,F,
11/04/2025,D,2,Z1,5,Aristida adscensionis,3,13.6,Fenced,F,
11/04/2025,D,2,Z1,5,,,14.9,Fenced,F,
11/04/2025,D,2,Z3,4,Enteropogon macrostachyus,2,1.6,Fenced,F,
11/04/2025,D,2,Z3,4,Eragrostis viscosa,1,2.2,Fenced,F,
11/04/2025,D,2,Z3,4,Heteropogon contortus,2,1.6,Fenced,F,
11/04/2025,D,2,Z3,4,Setaria incressata,1,4.5,Fenced,F,
11/04/2025,D,2,Z3,4,Digitaria erianthra,4,,Fenced,F,
11/04/2025,D,2,Z3,4,Eragrostis rigidior,1,,Fenced,F,
11/04/2025,D,2,Z3,3,Diheteropogon anplactence,2,3.7,Fenced,F,
11/04/2025,D,2,Z3,3,Panicum maximum,3,3.4,Fenced,F,
11/04/2025,D,2,Z3,3,,,3.4,Fenced,F,
11/04/2025,D,2,Z3,3,,,3.2,Fenced,F,
11/04/2025,D,2,Z3,2,Heteropogon contortus,5,2.7,Fenced,F,
11/04/2025,D,2,Z3,2,Brachiaria brizantha,3,4.4,Fenced,F,
11/04/2025,D,2,Z3,2,Enteropogon macrostachyus,5,4.6,Fenced,F,
11/04/2025,D,2,Z3,2,,,5.2,Fenced,F,
11/04/2025,D,2,Z3,1,Brachiaria brizantha,12,4.6,Fenced,F,
11/04/2025,D,2,Z3,1,Heteropogon contortus,3,4.8,Fenced,F,
11/04/2025,D,2,Z3,1,Setaria incressata,3,4.6,Fenced,F,
11/04/2025,D,2,Z3,1,,,4.9,Fenced,F,
11/04/2025,D,2,Z3,5,Setaria incressata,15,5.9,Fenced,F,
11/04/2025,D,2,Z3,5,Brachiaria brizantha,4,5.1,Fenced,F,
11/04/2025,D,2,Z3,5,,,6,Fenced,F,
11/04/2025,D,2,Z3,5,,,6.9,Fenced,F,
11/04/2025,D,2,Z4,2,Eragrostis cylindriflora,5,13.9,Unfenced,F,
11/04/2025,D,2,Z4,2,Brachiaria brizantha,4,13.7,Unfenced,F,
11/04/2025,D,2,Z4,2,Diheteropogon anplactence,8,13.6,Unfenced,F,
11/04/2025,D,2,Z4,2,Aristida adscensionis,6,24.5,Unfenced,F,
11/04/2025,D,2,Z4,2,Setaria incressata,5,,Unfenced,F,
11/04/2025,D,2,Z4,2,Heteropogon contortus,8,,Unfenced,F,
11/04/2025,D,2,Z4,2,Panicum maximum,6,,Unfenced,F,
11/04/2025,D,2,Z4,1,Heteropogon contortus,2,2.8,Unfenced,F,
11/04/2025,D,2,Z4,1,Brachiaria brizantha,8,3.4,Unfenced,F,
11/04/2025,D,2,Z4,1,Panicum maximum,2,4.4,Unfenced,F,
11/04/2025,D,2,Z4,1,,,3.7,Unfenced,F,
11/04/2025,D,2,Z4,3,Eragrostis rigidior,8,7.5,Unfenced,F,
11/04/2025,D,2,Z4,3,Heteropogon contortus,3,8.6,Unfenced,F,
11/04/2025,D,2,Z4,3,Brachiaria brizantha,6,8.7,Unfenced,F,
11/04/2025,D,2,Z4,3,Eragrostis cylindriflora,5,8.5,Unfenced,F,
11/04/2025,D,2,Z4,3,Aristida adscensionis,5,,Unfenced,F,
11/04/2025,D,2,Z4,3,Diheteropogon anplactence,5,,Unfenced,F,
11/04/2025,D,2,Z4,3,Setaria incressata,5,,Unfenced,F,
11/04/2025,D,2,Z4,3,Panicum maximum,4,,Unfenced,F,
11/04/2025,D,2,Z4,4,Heteropogon contortus,15,12.5,Unfenced,F,
11/04/2025,D,2,Z4,4,Chloris virgata,5,11.7,Unfenced,F,
11/04/2025,D,2,Z4,4,Setaria incressata,3,9.8,Unfenced,F,
11/04/2025,D,2,Z4,4,Brachiaria brizantha,11,11,Unfenced,F,
11/04/2025,D,2,Z4,4,Panicum maximum,6,,Unfenced,F,
11/04/2025,D,2,Z4,4,Eragrostis cylindriflora,2,,Unfenced,F,
11/04/2025,D,2,Z4,4,Enteropogon macrostachyus,2,,Unfenced,F,
11/04/2025,D,2,Z4,4,Aristida adscensionis,2,,Unfenced,F,
11/04/2025,D,2,Z4,5,Brachiaria brizantha,5,13.6,Unfenced,F,
11/04/2025,D,2,Z4,5,Setaria incressata,8,13.4,Unfenced,F,
11/04/2025,D,2,Z4,5,Eragrostis rigidior,12,11.2,Unfenced,F,
11/04/2025,D,2,Z4,5,Eragrostis cylindriflora,3,11.6,Unfenced,F,
11/04/2025,D,2,Z2,4,Heteropogon contortus,2,8.4,Unfenced,F,
11/04/2025,D,2,Z2,4,Brachiaria brizantha,3,7.5,Unfenced,F,
11/04/2025,D,2,Z2,4,Eragrostis rigidior,1,6.9,Unfenced,F,
11/04/2025,D,2,Z2,4,Setaria incressata,3,4,Unfenced,F,
11/04/2025,D,2,Z2,4,Eragrostis cylindriflora,2,,Unfenced,F,
11/04/2025,D,2,Z2,4,Aristida adscensionis,4,,Unfenced,F,
11/04/2025,D,2,Z2,3,Brachiaria brizantha,4,14.5,Unfenced,F,
11/04/2025,D,2,Z2,3,Eragrostis rigidior,4,18.8,Unfenced,F,
11/04/2025,D,2,Z2,3,Setaria incressata,11,17.6,Unfenced,F,
11/04/2025,D,2,Z2,3,Digitaria erianthra,6,15.9,Unfenced,F,
11/04/2025,D,2,Z2,3,Chloris virgata,3,,Unfenced,F,
11/04/2025,D,2,Z2,1,Heteropogon contortus,3,6.1,Unfenced,F,
11/04/2025,D,2,Z2,1,Chloris virgata,2,9.4,Unfenced,F,
11/04/2025,D,2,Z2,1,Setaria incressata,4,10.3,Unfenced,F,
11/04/2025,D,2,Z2,1,Brachiaria serrata,9,9.2,Unfenced,F,
11/04/2025,D,2,Z2,1,Aristida adscensionis,6,,Unfenced,F,
11/04/2025,D,2,Z2,1,Eragrostis cylindriflora,8,,Unfenced,F,
11/04/2025,D,2,Z2,1,Eragrostis rigidior,6,,Unfenced,F,
11/04/2025,D,2,Z2,2,Heteropogon contortus,3,6.4,Unfenced,F,
11/04/2025,D,2,Z2,2,Enteropogon macrostachyus,5,6.1,Unfenced,F,
11/04/2025,D,2,Z2,2,Setaria incressata,5,5.7,Unfenced,F,
11/04/2025,D,2,Z2,2,Brachiaria serrata,10,6.3,Unfenced,F,
11/04/2025,D,2,Z2,2,Brachiaria brizantha,6,,Unfenced,F,
11/04/2025,D,2,Z2,2,Eragrostis cylindriflora,5,,Unfenced,F,
11/04/2025,D,2,Z2,2,Aristida adscensionis,5,,Unfenced,F,
11/04/2025,D,2,Z2,5,Eragrostis cylindriflora,11,6.9,Unfenced,F,
11/04/2025,D,2,Z2,5,Brachiaria brizantha,10,6.3,Unfenced,F,
11/04/2025,D,2,Z2,5,Eragrostis rigidior,4,7.3,Unfenced,F,
11/04/2025,D,2,Z2,5,Setaria incressata,3,7,Unfenced,F,
11/04/2025,D,2,Z2,5,Panicum maximum,3,,Unfenced,F,
17/04/2025,B,1,Z1,4,Heteropogon contortus,5,16.4,Fenced,C,
17/04/2025,B,1,Z1,4,,,19.5,Fenced,C,
17/04/2025,B,1,Z1,4,,,16.7,Fenced,C,
17/04/2025,B,1,Z1,1,Heteropogon contortus,13,19.2,Fenced,C,
17/04/2025,B,1,Z1,1,Digitaria erianthra,1,21.1,Fenced,C,
17/04/2025,B,1,Z1,1,,,21.9,Fenced,C,
17/04/2025,B,1,Z1,1,,,21.4,Fenced,C,
17/04/2025,B,1,Z1,2,Heteropogon contortus,23,21.1,Fenced,C,
17/04/2025,B,1,Z1,2,Eragrostis rigidior,2,20.8,Fenced,C,
17/04/2025,B,1,Z1,2,,,20.6,Fenced,C,
17/04/2025,B,1,Z1,2,,,20.3,Fenced,C,
17/04/2025,B,1,Z1,5,Heteropogon contortus,15,12.1,Fenced,C,
17/04/2025,B,1,Z1,5,,,16.4,Fenced,C,
17/04/2025,B,1,Z1,5,,,20.9,Fenced,C,
17/04/2025,B,1,Z1,5,,,21.7,Fenced,C,
17/04/2025,B,1,Z1,3,Heteropogon contortus,5,6.5,Fenced,C,
17/04/2025,B,1,Z1,3,Digitaria erianthra,2,4.9,Fenced,C,
17/04/2025,B,1,Z1,3,Eragrostis superba,3,5.9,Fenced,C,
17/04/2025,B,1,Z1,3,Bothriochloa insculpta,1,7.5,Fenced,C,
17/04/2025,B,1,Z1,3,Cymbopogon excavatus,1,,Fenced,C,
17/04/2025,B,1,Z3,1,Cymbopogon excavatus,1,23.3,Fenced,C,
17/04/2025,B,1,Z3,1,Hyperrhenia filipendula,1,19.4,Fenced,C,
17/04/2025,B,1,Z3,1,Eragrostis superba,2,23.7,Fenced,C,
17/04/2025,B,1,Z3,1,Eragrostis gummiflua,3,0,Fenced,C,
17/04/2025,B,1,Z3,4,Heteropogon contortus,17,13.9,Fenced,C,
17/04/2025,B,1,Z3,4,Cymbopogon excavatus,2,15.1,Fenced,C,
17/04/2025,B,1,Z3,4,Setaria sphacelata,1,16,Fenced,C,
17/04/2025,B,1,Z3,4,,,15.9,Fenced,C,
17/04/2025,B,1,Z3,3,Heteropogon contortus,10,21.8,Fenced,C,
17/04/2025,B,1,Z3,3,Eragrostis superba,2,23.2,Fenced,C,
17/04/2025,B,1,Z3,3,,,17.8,Fenced,C,
17/04/2025,B,1,Z3,3,,,16.6,Fenced,C,
17/04/2025,B,1,Z3,5,Heteropogon contortus,13,10.5,Fenced,C,
17/04/2025,B,1,Z3,5,Cymbopogon excavatus,1,8.7,Fenced,C,
17/04/2025,B,1,Z3,5,,,9.5,Fenced,C,
17/04/2025,B,1,Z3,5,,,11.9,Fenced,C,
17/04/2025,B,1,Z3,2,Heteropogon contortus,11,23.7,Fenced,C,
17/04/2025,B,1,Z3,2,Themeda triandra,2,20.3,Fenced,C,
17/04/2025,B,1,Z3,2,,,21.6,Fenced,C,
17/04/2025,B,1,Z3,2,,,21,Fenced,C,
17/04/2025,B,1,Z4,2,Cymbopogon excavatus,1,1.9,Unfenced,C,
17/04/2025,B,1,Z4,2,Heteropogon contortus,1,15.3,Unfenced,C,
17/04/2025,B,1,Z4,2,Eragrostis viscosa,1,11.6,Unfenced,C,
17/04/2025,B,1,Z4,2,Setaria sphacelata,1,10,Unfenced,C,
17/04/2025,B,1,Z4,2,,,,Unfenced,C,
17/04/2025,B,1,Z4,1,Bothriochloa insculpta,21,6.4,Unfenced,C,
17/04/2025,B,1,Z4,1,Melinis repens,2,9.1,Unfenced,C,
17/04/2025,B,1,Z4,1,Eragrostis cylindriflora,1,8.6,Unfenced,C,
17/04/2025,B,1,Z4,1,Heteropogon contortus,3,8.9,Unfenced,C,
17/04/2025,B,1,Z4,4,Bothriochloa insculpta,10,3.8,Unfenced,C,
17/04/2025,B,1,Z4,4,Heteropogon contortus,7,6.2,Unfenced,C,
17/04/2025,B,1,Z4,4,Themeda triandra,1,7.7,Unfenced,C,
17/04/2025,B,1,Z4,4,,,8,Unfenced,C,
17/04/2025,B,1,Z4,3,Heteropogon contortus,8,9.2,Unfenced,C,
17/04/2025,B,1,Z4,3,Aristida adscensionis,6,10.8,Unfenced,C,
17/04/2025,B,1,Z4,3,Eragrostis rigidior,1,14.9,Unfenced,C,
17/04/2025,B,1,Z4,3,Eragrostis gummiflua,7,14.7,Unfenced,C,
17/04/2025,B,1,Z4,3,Eragrostis superba,1,,Unfenced,C,
17/04/2025,B,1,Z4,5,Heteropogon contortus,15,17.1,Unfenced,C,
17/04/2025,B,1,Z4,5,Eragrostis rigidior,1,16.3,Unfenced,C,
17/04/2025,B,1,Z4,5,Eragrostis superba,1,15.4,Unfenced,C,
17/04/2025,B,1,Z4,5,,,13.3,Unfenced,C,
17/04/2025,B,1,Z2,2,Cymbopogon excavatus,2,9.6,Unfenced,C,
17/04/2025,B,1,Z2,2,Heteropogon contortus,9,11,Unfenced,C,
17/04/2025,B,1,Z2,2,Digitaria erianthra,7,10.7,Unfenced,C,
17/04/2025,B,1,Z2,2,Eragrostis gummiflua,1,11.7,Unfenced,C,
17/04/2025,B,1,Z2,3,Themeda triandra,1,8.9,Unfenced,C,
17/04/2025,B,1,Z2,3,Bothriochloa insculpta,3,21.1,Unfenced,C,
17/04/2025,B,1,Z2,3,Aristida adscensionis,1,22.2,Unfenced,C,
17/04/2025,B,1,Z2,3,,,19.9,Unfenced,C,
17/04/2025,B,1,Z2,5,Heteropogon contortus,13,11.8,Unfenced,C,
17/04/2025,B,1,Z2,5,Bothriochloa insculpta,6,11.3,Unfenced,C,
17/04/2025,B,1,Z2,5,Melinis repens,3,10.5,Unfenced,C,
17/04/2025,B,1,Z2,5,,,10,Unfenced,C,
17/04/2025,B,1,Z2,1,Heteropogon contortus,2,11.9,Unfenced,C,
17/04/2025,B,1,Z2,1,Eragrostis rigidior,3,18.1,Unfenced,C,
17/04/2025,B,1,Z2,1,Eragrostis superba,2,13.9,Unfenced,C,
17/04/2025,B,1,Z2,1,Cymbopogon excavatus,1,0,Unfenced,C,
17/04/2025,B,1,Z2,1,Aristida diffusa,1,,Unfenced,C,
17/04/2025,B,1,Z2,4,Melinis repens,7,5.9,Unfenced,C,
17/04/2025,B,1,Z2,4,Eragrostis rigidior,2,6.5,Unfenced,C,
17/04/2025,B,1,Z2,4,Bothriochloa insculpta,13,5.6,Unfenced,C,
17/04/2025,B,1,Z2,4,Cynodon dactylon,1,5.5,Unfenced,C,
24/04/2025,C,1,Z2,3,Pogonarthria squarrosa ,5,30.6,Fenced,C,
24/04/2025,C,1,Z2,3,Heteropogon contortus,1,21.3,Fenced,C,
24/04/2025,C,1,Z2,3,,,17.2,Fenced,C,
24/04/2025,C,1,Z2,3,,,15.3,Fenced,C,
24/04/2025,C,1,Z2,5,Hyperrhenia filipendula,1,5.2,Fenced,C,
24/04/2025,C,1,Z2,5,Pogonarthria squarrosa ,22,4.8,Fenced,C,
24/04/2025,C,1,Z2,5,,,5.3,Fenced,C,
24/04/2025,C,1,Z2,5,,,5.2,Fenced,C,
24/04/2025,C,1,Z2,2,Pogonarthria squarrosa ,5,4.1,Fenced,C,
24/04/2025,C,1,Z2,2,Eragrostis gummiflua,2,2.9,Fenced,C,
24/04/2025,C,1,Z2,2,Setaria incressata,3,2.8,Fenced,C,
24/04/2025,C,1,Z2,2,,,4.1,Fenced,C,
24/04/2025,C,1,Z2,1,Setaria incressata,4,11.2,Fenced,C,
24/04/2025,C,1,Z2,1,Heteropogon contortus,4,12.4,Fenced,C,
24/04/2025,C,1,Z2,1,Digitaria erianthra,5,12.1,Fenced,C,
24/04/2025,C,1,Z2,1,,,8.4,Fenced,C,
24/04/2025,C,1,Z2,4,Setaria incressata,6,4,Fenced,C,
12/04/2025,B,5,Z1,1,Heteropogon contortus,13,21.1,Fenced,THF,
12/04/2025,B,5,Z1,1,Cynodon dactylon,11,22.9,Fenced,THF,
12/04/2025,B,5,Z1,1,Eragrostis superba,2,17.7,Fenced,THF,
12/04/2025,B,5,Z1,1,Eragrostis gummiflua,5,21.5,Fenced,THF,
12/04/2025,B,5,Z1,1,Eragrostis rigidior,2,,Fenced,THF,
12/04/2025,B,5,Z1,1,Aristida congesta B,1,,Fenced,THF,
12/04/2025,B,5,Z1,4,Heteropogon contortus,10,27.3,Fenced,THF,
12/04/2025,B,5,Z1,4,Cynodon dactylon,9,36.8,Fenced,THF,
12/04/2025,B,5,Z1,4,Digitaria erianthra,2,36.1,Fenced,THF,
12/04/2025,B,5,Z1,4,Bothriochloa insculpta,6,26.9,Fenced,THF,
12/04/2025,B,5,Z1,3,Cymbopogon excavatus,1,14.2,Fenced,THF,
12/04/2025,B,5,Z1,3,Digitaria erianthra,8,9.1,Fenced,THF,
12/04/2025,B,5,Z1,3,,,6.6,Fenced,THF,
12/04/2025,B,5,Z1,3,,,19.7,Fenced,THF,
12/04/2025,B,5,Z1,5,Heteropogon contortus,13,28.3,Fenced,THF,
12/04/2025,B,5,Z1,5,Bothriochloa insculpta,8,21.5,Fenced,THF,
12/04/2025,B,5,Z1,5,Cymbopogon excavatus,3,24.7,Fenced,THF,
12/04/2025,B,5,Z1,5,,,28,Fenced,THF,
12/04/2025,B,5,Z1,2,Heteropogon contortus,3,14.6,Fenced,THF,
12/04/2025,B,5,Z1,2,Eragrostis superba,2,13.8,Fenced,THF,
12/04/2025,B,5,Z1,2,Digitaria erianthra,3,18.7,Fenced,THF,
12/04/2025,B,5,Z1,2,Hyperthelia dissoluta,1,4.1,Fenced,THF,
12/04/2025,B,5,Z3,1,Heteropogon contortus,13,5.9,Fenced,THF,
12/04/2025,B,5,Z3,1,Sporobolus africanus,2,8.2,Fenced,THF,
12/04/2025,B,5,Z3,1,,,6.2,Fenced,THF,
12/04/2025,B,5,Z3,1,,,2.5,Fenced,THF,
12/04/2025,B,5,Z3,2,Heteropogon contortus,4,32.3,Fenced,THF,
12/04/2025,B,5,Z3,2,Cynodon dactylon,24,35.6,Fenced,THF,
12/04/2025,B,5,Z3,2,Brachiaria serrata,3,41.5,Fenced,THF,
12/04/2025,B,5,Z3,2,Aristida congesta B,4,26.4,Fenced,THF,
12/04/2025,B,5,Z3,2,Setaria sphacelata,1,,Fenced,THF,
12/04/2025,B,5,Z3,3,Cymbopogon excavatus,4,15.4,Fenced,THF,
12/04/2025,B,5,Z3,3,Cynodon dactylon,8,25.1,Fenced,THF,
12/04/2025,B,5,Z3,3,Heteropogon contortus,5,31.4,Fenced,THF,
12/04/2025,B,5,Z3,3,,,17.7,Fenced,THF,
12/04/2025,B,5,Z3,4,Heteropogon contortus,2,2.9,Fenced,THF,
12/04/2025,B,5,Z3,4,Digitaria erianthra,11,6.6,Fenced,THF,
12/04/2025,B,5,Z3,4,,,3.4,Fenced,THF,
12/04/2025,B,5,Z3,4,,,2.4,Fenced,THF,
12/04/2025,B,5,Z3,5,Heteropogon contortus,9,29.9,Fenced,THF,
12/04/2025,B,5,Z3,5,Digitaria erianthra,4,26.6,Fenced,THF,
12/04/2025,B,5,Z3,5,Aristida congesta B,2,26.8,Fenced,THF,
12/04/2025,B,5,Z3,5,,,28.4,Fenced,THF,
12/04/2025,B,5,Z4,2,Eragrostis superba,2,10.9,Unfenced,THF,
12/04/2025,B,5,Z4,2,Bothriochloa insculpta,25,9.2,Unfenced,THF,
12/04/2025,B,5,Z4,2,,,11.9,Unfenced,THF,
12/04/2025,B,5,Z4,2,,,11.8,Unfenced,THF,
12/04/2025,B,5,Z4,1,Heteropogon contortus,7,7.5,Unfenced,THF,
12/04/2025,B,5,Z4,1,Cynodon dactylon,5,15.5,Unfenced,THF,
12/04/2025,B,5,Z4,1,Aristida congesta B,1,9,Unfenced,THF,
12/04/2025,B,5,Z4,1,Digitaria erianthra,1,11.8,Unfenced,THF,
12/04/2025,B,5,Z4,5,Heteropogon contortus,4,10.4,Unfenced,THF,
12/04/2025,B,5,Z4,5,Aristida congesta B,2,10.7,Unfenced,THF,
12/04/2025,B,5,Z4,5,Digitaria erianthra,3,17.4,Unfenced,THF,
12/04/2025,B,5,Z4,5,Bothriochloa insculpta,13,11.5,Unfenced,THF,
12/04/2025,B,5,Z4,5,Eragrostis superba,1,,Unfenced,THF,
12/04/2025,B,5,Z4,3,Sporobolus africanus,3,6,Unfenced,THF,
12/04/2025,B,5,Z4,3,Cynodon dactylon,12,8.8,Unfenced,THF,
12/04/2025,B,5,Z4,3,Digitaria erianthra,10,11.4,Unfenced,THF,
12/04/2025,B,5,Z4,3,,,8.7,Unfenced,THF,
12/04/2025,B,5,Z4,4,Heteropogon contortus,1,6.9,Unfenced,THF,
12/04/2025,B,5,Z4,4,Digitaria erianthra,11,9.2,Unfenced,THF,
12/04/2025,B,5,Z4,4,Cynodon dactylon,10,15.1,Unfenced,THF,
12/04/2025,B,5,Z4,4,Bothriochloa insculpta,7,10.9,Unfenced,THF,
12/04/2025,B,5,Z2,3,Heteropogon contortus,10,6,Unfenced,THF,
12/04/2025,B,5,Z2,3,Bothriochloa insculpta,13,6.7,Unfenced,THF,
12/04/2025,B,5,Z2,3,Digitaria erianthra,2,1.9,Unfenced,THF,
12/04/2025,B,5,Z2,3,,,5.9,Unfenced,THF,
12/04/2025,B,5,Z2,4,Cymbopogon excavatus,1,5.4,Unfenced,THF,
12/04/2025,B,5,Z2,4,Heteropogon contortus,5,8.6,Unfenced,THF,
12/04/2025,B,5,Z2,4,Digitaria erianthra,4,2.1,Unfenced,THF,
12/04/2025,B,5,Z2,4,Eragrostis rigidior,1,21.7,Unfenced,THF,
12/04/2025,B,5,Z2,4,Brachiaria serrata,1,,Unfenced,THF,
12/04/2025,B,5,Z2,5,Cymbopogon excavatus,5,12.9,Unfenced,THF,
12/04/2025,B,5,Z2,5,Eragrostis superba,2,19.8,Unfenced,THF,
12/04/2025,B,5,Z2,5,Heteropogon contortus,2,10.9,Unfenced,THF,
12/04/2025,B,5,Z2,5,,,15.6,Unfenced,THF,
12/04/2025,B,5,Z2,2,Heteropogon contortus,5,18.6,Unfenced,THF,
12/04/2025,B,5,Z2,2,Setaria sphacelata,2,10.2,Unfenced,THF,
